battle_id,win,turns,damage_taken,final_hp
3023,True,4,24,80
3024,True,4,24,80
3025,True,4,24,80
3026,True,4,24,80
3027,True,5,32,80
3028,True,4,24,80
3029,True,4,24,80
3030,True,4,24,80
3031,True,4,24,80
3032,True,4,24,80
3033,True,4,24,80
3034,True,4,32,80
3035,True,4,24,80
3036,True,4,24,80
3037,True,3,24,80
3038,True,3,24,80
3039,True,4,24,80
3040,True,4,24,80
3041,True,4,24,80
3042,True,3,24,80
3043,True,4,24,80
3044,True,4,24,80
3045,True,4,32,80
3046,True,4,24,80
3047,True,4,24,80
3048,True,3,24,80
3049,True,4,24,80
3050,True,4,24,80
3051,True,4,24,80
3052,True,4,24,80
3053,True,4,24,80
3054,True,4,24,80
3055,True,4,24,80
3056,True,3,24,80
3057,True,4,24,80
3058,True,4,24,80
3059,True,4,24,80
3060,True,4,24,80
3061,True,4,24,80
3062,True,4,24,80
3063,True,4,24,80
3064,True,4,24,80
3065,True,4,24,80
3066,True,4,24,80
3067,True,4,24,80
3068,True,3,24,80
3069,True,4,24,80
3070,True,4,24,80
3071,True,4,24,80
3072,True,4,24,80
3073,True,4,24,80
3074,True,4,24,80
3075,True,4,32,80
3076,True,4,24,80
3077,True,4,24,80
3078,True,4,24,80
3079,True,4,24,80
3080,True,4,32,80
3081,True,4,32,80
3082,True,4,24,80
3083,True,4,32,80
3084,True,4,24,80
3085,True,5,32,80
3086,True,5,32,80
3087,True,4,24,80
3088,True,4,24,80
3089,True,4,24,80
3090,True,4,32,80
3091,True,3,24,80
3092,True,4,24,80
3093,True,3,24,80
3094,True,3,16,80
3095,True,4,24,80
3096,True,4,24,80
3097,True,4,24,80
3098,True,4,24,80
3099,True,3,24,80
3100,True,4,24,80
3101,True,4,24,80
3102,True,4,24,80
3103,True,4,24,80
3104,True,4,24,80
3105,True,4,24,80
3106,True,4,24,80
3107,True,4,24,80
3108,True,4,24,80
3109,True,4,24,80
3110,True,4,24,80
3111,True,4,24,80
3112,True,4,24,80
3113,True,4,24,80
3114,True,4,24,80
3115,True,4,24,80
3116,True,4,24,80
3117,True,3,24,80
3118,True,4,24,80
3119,True,4,24,80
3120,True,4,24,80
3121,True,4,24,80
3122,True,4,24,80
3123,True,4,24,80
3124,True,4,24,80
3125,True,4,24,80
3126,True,4,24,80
3127,True,3,24,80
3128,True,4,24,80
3129,True,3,24,80
3130,True,4,32,80
3131,True,4,24,80
3132,True,4,24,80
3133,True,4,24,80
3134,True,4,24,80
3135,True,4,24,80
3136,True,3,24,80
3137,True,3,24,80
3138,True,4,24,80
3139,True,4,24,80
3140,True,5,32,80
3141,True,4,24,80
3142,True,4,24,80
3143,True,4,32,80
3144,True,4,24,80
3145,True,4,32,80
3146,True,4,24,80
3147,True,4,24,80
3148,True,3,24,80
3149,True,4,24,80
3150,True,4,24,80
3151,True,4,24,80
3152,True,4,24,80
3153,True,4,24,80
3154,True,4,24,80
3155,True,4,24,80
3156,True,4,24,80
3157,True,4,24,80
3158,True,4,24,80
3159,True,4,24,80
3160,True,3,24,80
3161,True,4,24,80
3162,True,5,32,80
3163,True,4,24,80
3164,True,4,24,80
3165,True,4,24,80
3166,True,4,24,80
3167,True,4,24,80
3168,True,4,24,80
3169,True,4,24,80
3170,True,4,24,80
3171,True,4,32,80
3172,True,4,24,80
3173,True,4,24,80
3174,True,4,24,80
3175,True,4,24,80
3176,True,4,24,80
3177,True,4,24,80
3178,True,4,24,80
3179,True,3,24,80
3180,True,4,24,80
3181,True,3,24,80
3182,True,3,24,80
3183,True,4,24,80
3184,True,4,24,80
3185,True,4,24,80
3186,True,4,24,80
3187,True,4,24,80
3188,True,4,24,80
3189,True,4,24,80
3190,True,4,24,80
3191,True,4,24,80
3192,True,4,24,80
3193,True,4,24,80
3194,True,4,24,80
3195,True,3,24,80
3196,True,4,24,80
3197,True,4,24,80
3198,True,3,24,80
3199,True,4,24,80
3200,True,4,24,80
3201,True,4,24,80
3202,True,4,24,80
3203,True,4,24,80
3204,True,4,24,80
3205,True,4,24,80
3206,True,3,24,80
3207,True,4,24,80
3208,True,4,24,80
3209,True,4,24,80
3210,True,4,24,80
3211,True,4,24,80
3212,True,3,16,80
3213,True,4,24,80
3214,True,4,24,80
3215,True,3,24,80
3216,True,4,24,80
3217,True,4,24,80
3218,True,4,24,80
3219,True,4,24,80
3220,True,4,24,80
3221,True,4,24,80
3222,True,4,24,80
3223,True,4,24,80
3224,True,4,24,80
3225,True,4,24,80
3226,True,4,24,80
3227,True,4,24,80
3228,True,4,24,80
3229,True,4,24,80
3230,True,4,32,80
3231,True,4,24,80
3232,True,4,24,80
3233,True,4,24,80
3234,True,4,24,80
3235,True,4,24,80
3236,True,4,24,80
3237,True,3,16,80
3238,True,4,24,80
3239,True,4,32,80
3240,True,4,24,80
3241,True,4,24,80
3242,True,4,24,80
3243,True,4,24,80
3244,True,4,24,80
3245,True,4,24,80
3246,True,4,24,80
3247,True,4,24,80
3248,True,4,24,80
3249,True,4,24,80
3250,True,4,24,80
3251,True,4,24,80
3252,True,4,24,80
3253,True,4,24,80
3254,True,4,24,80
3255,True,3,16,80
3256,True,4,24,80
3257,True,4,24,80
3258,True,4,24,80
3259,True,4,24,80
3260,True,4,24,80
3261,True,4,24,80
3262,True,3,24,80
3263,True,4,24,80
3264,True,4,24,80
3265,True,4,24,80
3266,True,4,24,80
3267,True,4,24,80
3268,True,4,24,80
3269,True,4,24,80
3270,True,4,24,80
3271,True,4,24,80
3272,True,4,24,80
3273,True,4,24,80
3274,True,5,32,80
3275,True,4,24,80
3276,True,3,24,80
3277,True,4,24,80
3278,True,4,24,80
3279,True,4,24,80
3280,True,4,24,80
3281,True,5,32,80
3282,True,4,24,80
3283,True,4,24,80
3284,True,4,32,80
3285,True,4,24,80
3286,True,4,24,80
3287,True,3,16,80
3288,True,4,24,80
3289,True,4,24,80
3290,True,4,24,80
3291,True,4,24,80
3292,True,4,24,80
3293,True,4,24,80
3294,True,4,24,80
3295,True,4,24,80
3296,True,4,24,80
3297,True,3,24,80
3298,True,4,24,80
3299,True,4,24,80
3300,True,4,24,80
3301,True,4,24,80
3302,True,4,24,80
3303,True,4,24,80
3304,True,4,24,80
3305,True,3,24,80
3306,True,4,24,80
3307,True,4,24,80
3308,True,4,24,80
3309,True,4,24,80
3310,True,4,24,80
3311,True,4,24,80
3312,True,4,24,80
3313,True,4,24,80
3314,True,4,24,80
3315,True,4,24,80
3316,True,4,24,80
3317,True,3,24,80
3318,True,4,24,80
3319,True,4,32,80
3320,True,3,24,80
3321,True,4,24,80
3322,True,4,24,80
3323,True,4,24,80
3324,True,4,24,80
3325,True,4,24,80
3326,True,3,24,80
3327,True,4,24,80
3328,True,3,24,80
3329,True,4,24,80
3330,True,4,24,80
3331,True,4,24,80
3332,True,4,24,80
3333,True,4,24,80
3334,True,4,24,80
3335,True,3,24,80
3336,True,4,32,80
3337,True,4,24,80
3338,True,3,24,80
3339,True,4,24,80
3340,True,4,24,80
3341,True,4,24,80
3342,True,4,24,80
3343,True,4,24,80
3344,True,4,24,80
3345,True,4,24,80
3346,True,4,24,80
3347,True,4,24,80
3348,True,4,24,80
3349,True,4,24,80
3350,True,4,24,80
3351,True,4,24,80
3352,True,3,24,80
3353,True,3,24,80
3354,True,4,24,80
3355,True,4,24,80
3356,True,4,32,80
3357,True,4,24,80
3358,True,4,24,80
3359,True,3,24,80
3360,True,4,32,80
3361,True,4,24,80
3362,True,4,24,80
3363,True,4,24,80
3364,True,4,24,80
3365,True,4,24,80
3366,True,4,24,80
3367,True,4,24,80
3368,True,4,24,80
3369,True,4,32,80
3370,True,4,32,80
3371,True,3,24,80
3372,True,4,24,80
3373,True,4,24,80
3374,True,3,24,80
3375,True,4,24,80
3376,True,3,16,80
3377,True,4,24,80
3378,True,4,24,80
3379,True,4,24,80
3380,True,3,24,80
3381,True,4,24,80
3382,True,4,24,80
3383,True,4,32,80
3384,True,4,24,80
3385,True,3,24,80
3386,True,3,16,80
3387,True,4,32,80
3388,True,3,24,80
3389,True,4,32,80
3390,True,4,32,80
3391,True,4,24,80
3392,True,4,24,80
3393,True,4,24,80
3394,True,4,24,80
3395,True,4,24,80
3396,True,4,24,80
3397,True,4,32,80
3398,True,3,24,80
3399,True,4,24,80
3400,True,4,24,80
3401,True,4,32,80
3402,True,4,24,80
3403,True,4,24,80
3404,True,4,24,80
3405,True,4,24,80
3406,True,4,24,80
3407,True,4,24,80
3408,True,4,32,80
3409,True,4,32,80
3410,True,4,24,80
3411,True,4,24,80
3412,True,4,24,80
3413,True,4,24,80
3414,True,4,32,80
3415,True,4,24,80
3416,True,4,24,80
3417,True,4,24,80
3418,True,4,32,80
3419,True,4,24,80
3420,True,4,24,80
3421,True,4,32,80
3422,True,4,32,80
3423,True,4,24,80
3424,True,4,24,80
3425,True,4,24,80
3426,True,3,24,80
3427,True,4,24,80
3428,True,4,24,80
3429,True,4,24,80
3430,True,4,24,80
3431,True,4,24,80
3432,True,4,24,80
3433,True,4,24,80
3434,True,3,16,80
3435,True,4,24,80
3436,True,4,24,80
3437,True,3,24,80
3438,True,4,32,80
3439,True,4,24,80
3440,True,4,24,80
3441,True,4,24,80
3442,True,4,24,80
3443,True,4,24,80
3444,True,4,32,80
3445,True,4,24,80
3446,True,4,24,80
3447,True,4,24,80
3448,True,4,24,80
3449,True,4,24,80
3450,True,4,24,80
3451,True,4,24,80
3452,True,4,24,80
3453,True,4,24,80
3454,True,4,32,80
3455,True,4,24,80
3456,True,3,16,80
3457,True,4,24,80
3458,True,3,24,80
3459,True,3,24,80
3460,True,4,24,80
3461,True,4,24,80
3462,True,4,24,80
3463,True,4,24,80
3464,True,4,24,80
3465,True,4,24,80
3466,True,4,24,80
3467,True,4,24,80
3468,True,4,24,80
3469,True,4,24,80
3470,True,3,16,80
3471,True,4,24,80
3472,True,4,24,80
3473,True,4,24,80
3474,True,4,24,80
3475,True,4,24,80
3476,True,4,24,80
3477,True,4,24,80
3478,True,4,24,80
3479,True,4,24,80
3480,True,4,24,80
3481,True,4,24,80
3482,True,4,24,80
3483,True,4,24,80
3484,True,4,24,80
3485,True,4,24,80
3486,True,4,24,80
3487,True,4,24,80
3488,True,4,24,80
3489,True,4,24,80
3490,True,4,24,80
3491,True,3,24,80
3492,True,4,24,80
3493,True,3,24,80
3494,True,4,24,80
3495,True,4,24,80
3496,True,4,24,80
3497,True,4,24,80
3498,True,4,24,80
3499,True,3,16,80
3500,True,4,24,80
3501,True,4,24,80
3502,True,4,24,80
3503,True,4,24,80
3504,True,4,24,80
3505,True,3,16,80
3506,True,4,24,80
3507,True,4,24,80
3508,True,3,24,80
3509,True,4,24,80
3510,True,4,24,80
3511,True,4,32,80
3512,True,4,24,80
3513,True,4,24,80
3514,True,3,24,80
3515,True,4,24,80
3516,True,4,24,80
3517,True,4,24,80
3518,True,4,24,80
3519,True,3,24,80
3520,True,3,24,80
3521,True,4,24,80
3522,True,5,32,80
3523,True,4,24,80
3524,True,4,24,80
3525,True,4,24,80
3526,True,3,24,80
3527,True,4,24,80
3528,True,4,24,80
3529,True,4,24,80
3530,True,4,32,80
3531,True,4,24,80
3532,True,4,24,80
3533,True,4,24,80
3534,True,4,24,80
3535,True,4,24,80
3536,True,4,24,80
3537,True,4,24,80
3538,True,4,24,80
3539,True,4,32,80
3540,True,4,24,80
3541,True,4,24,80
3542,True,4,24,80
3543,True,3,24,80
3544,True,4,24,80
3545,True,4,24,80
3546,True,4,24,80
3547,True,4,24,80
3548,True,4,24,80
3549,True,3,24,80
3550,True,4,24,80
3551,True,4,24,80
3552,True,4,24,80
3553,True,4,24,80
3554,True,4,32,80
3555,True,4,24,80
3556,True,3,24,80
3557,True,4,24,80
3558,True,4,32,80
3559,True,4,24,80
3560,True,4,24,80
3561,True,4,24,80
3562,True,4,24,80
3563,True,4,24,80
3564,True,4,24,80
3565,True,4,24,80
3566,True,4,24,80
3567,True,4,24,80
3568,True,4,24,80
3569,True,4,24,80
3570,True,4,24,80
3571,True,4,24,80
3572,True,4,24,80
3573,True,4,24,80
3574,True,4,24,80
3575,True,3,16,80
3576,True,4,24,80
3577,True,4,24,80
3578,True,4,24,80
3579,True,4,24,80
3580,True,4,24,80
3581,True,4,32,80
3582,True,4,32,80
3583,True,4,24,80
3584,True,4,32,80
3585,True,4,24,80
3586,True,4,24,80
3587,True,4,24,80
3588,True,4,32,80
3589,True,4,24,80
3590,True,4,24,80
3591,True,3,24,80
3592,True,4,24,80
3593,True,4,32,80
3594,True,4,24,80
3595,True,4,32,80
3596,True,3,24,80
3597,True,4,24,80
3598,True,4,24,80
3599,True,4,24,80
3600,True,4,24,80
3601,True,4,24,80
3602,True,4,24,80
3603,True,4,24,80
3604,True,4,24,80
3605,True,4,24,80
3606,True,4,24,80
3607,True,4,24,80
3608,True,3,16,80
3609,True,4,24,80
3610,True,4,24,80
3611,True,4,32,80
3612,True,4,24,80
3613,True,4,24,80
3614,True,4,24,80
3615,True,4,24,80
3616,True,4,32,80
3617,True,4,24,80
3618,True,4,24,80
3619,True,4,24,80
3620,True,4,24,80
3621,True,4,24,80
3622,True,3,24,80
3623,True,4,24,80
3624,True,4,24,80
3625,True,4,24,80
3626,True,4,24,80
3627,True,4,24,80
3628,True,4,24,80
3629,True,4,24,80
3630,True,4,24,80
3631,True,4,24,80
3632,True,4,32,80
3633,True,4,24,80
3634,True,4,24,80
3635,True,4,24,80
3636,True,4,24,80
3637,True,4,24,80
3638,True,3,24,80
3639,True,4,24,80
3640,True,4,24,80
3641,True,4,32,80
3642,True,4,24,80
3643,True,4,24,80
3644,True,4,24,80
3645,True,4,24,80
3646,True,4,24,80
3647,True,4,24,80
3648,True,4,24,80
3649,True,4,24,80
3650,True,4,24,80
3651,True,4,24,80
3652,True,4,24,80
3653,True,4,24,80
3654,True,4,24,80
3655,True,4,24,80
3656,True,4,24,80
3657,True,4,24,80
3658,True,4,24,80
3659,True,4,24,80
3660,True,4,24,80
3661,True,4,24,80
3662,True,4,24,80
3663,True,4,24,80
3664,True,4,24,80
3665,True,4,24,80
3666,True,4,24,80
3667,True,4,24,80
3668,True,4,24,80
3669,True,4,24,80
3670,True,4,24,80
3671,True,4,24,80
3672,True,4,32,80
3673,True,5,32,80
3674,True,4,32,80
3675,True,4,24,80
3676,True,4,24,80
3677,True,4,24,80
3678,True,4,24,80
3679,True,4,24,80
3680,True,4,24,80
3681,True,4,24,80
3682,True,3,24,80
3683,True,4,24,80
3684,True,4,24,80
3685,True,4,24,80
3686,True,4,24,80
3687,True,4,24,80
3688,True,3,24,80
3689,True,4,24,80
3690,True,4,24,80
3691,True,4,24,80
3692,True,4,24,80
3693,True,3,24,80
3694,True,4,24,80
3695,True,4,24,80
3696,True,4,24,80
3697,True,4,32,80
3698,True,4,24,80
3699,True,4,24,80
3700,True,4,24,80
3701,True,4,32,80
3702,True,4,24,80
3703,True,4,24,80
3704,True,3,24,80
3705,True,4,32,80
3706,True,4,24,80
3707,True,4,24,80
3708,True,4,24,80
3709,True,4,24,80
3710,True,3,16,80
3711,True,4,24,80
3712,True,4,24,80
3713,True,3,24,80
3714,True,4,24,80
3715,True,4,24,80
3716,True,4,24,80
3717,True,4,24,80
3718,True,4,24,80
3719,True,4,32,80
3720,True,4,24,80
3721,True,4,24,80
3722,True,4,24,80
3723,True,4,24,80
3724,True,4,24,80
3725,True,4,24,80
3726,True,4,32,80
3727,True,4,24,80
3728,True,4,24,80
3729,True,4,24,80
3730,True,4,24,80
3731,True,4,24,80
3732,True,4,24,80
3733,True,4,24,80
3734,True,4,24,80
3735,True,4,24,80
3736,True,4,24,80
3737,True,4,24,80
3738,True,3,24,80
3739,True,4,24,80
3740,True,4,24,80
3741,True,3,24,80
3742,True,4,24,80
3743,True,4,32,80
3744,True,4,24,80
3745,True,4,24,80
3746,True,4,24,80
3747,True,4,24,80
3748,True,4,24,80
3749,True,4,24,80
3750,True,3,24,80
3751,True,4,24,80
3752,True,4,24,80
3753,True,4,24,80
3754,True,3,16,80
3755,True,3,16,80
3756,True,4,24,80
3757,True,4,24,80
3758,True,4,24,80
3759,True,4,24,80
3760,True,4,24,80
3761,True,4,24,80
3762,True,4,24,80
3763,True,4,24,80
3764,True,4,24,80
3765,True,4,24,80
3766,True,4,24,80
3767,True,4,24,80
3768,True,4,24,80
3769,True,4,24,80
3770,True,4,24,80
3771,True,4,24,80
3772,True,4,24,80
3773,True,4,24,80
3774,True,4,24,80
3775,True,4,24,80
3776,True,4,32,80
3777,True,4,24,80
3778,True,4,24,80
3779,True,4,24,80
3780,True,4,24,80
3781,True,4,24,80
3782,True,3,24,80
3783,True,4,24,80
3784,True,4,24,80
3785,True,4,24,80
3786,True,4,24,80
3787,True,3,24,80
3788,True,4,24,80
3789,True,4,32,80
3790,True,4,32,80
3791,True,4,24,80
3792,True,4,24,80
3793,True,4,24,80
3794,True,4,24,80
3795,True,4,32,80
3796,True,4,24,80
3797,True,3,24,80
3798,True,4,24,80
3799,True,4,24,80
3800,True,4,24,80
3801,True,3,24,80
3802,True,4,24,80
3803,True,4,24,80
3804,True,4,24,80
3805,True,4,24,80
3806,True,4,24,80
3807,True,4,24,80
3808,True,4,32,80
3809,True,4,32,80
3810,True,4,24,80
3811,True,4,24,80
3812,True,4,24,80
3813,True,4,24,80
3814,True,4,24,80
3815,True,4,24,80
3816,True,4,24,80
3817,True,4,32,80
3818,True,4,24,80
3819,True,4,24,80
3820,True,3,24,80
3821,True,4,24,80
3822,True,4,24,80
3823,True,4,24,80
3824,True,4,24,80
3825,True,4,32,80
3826,True,4,24,80
3827,True,4,24,80
3828,True,4,24,80
3829,True,4,24,80
3830,True,4,24,80
3831,True,4,24,80
3832,True,4,24,80
3833,True,4,32,80
3834,True,4,24,80
3835,True,4,24,80
3836,True,4,24,80
3837,True,4,24,80
3838,True,4,24,80
3839,True,4,24,80
3840,True,5,32,80
3841,True,4,24,80
3842,True,4,24,80
3843,True,4,24,80
3844,True,4,24,80
3845,True,4,24,80
3846,True,4,24,80
3847,True,4,24,80
3848,True,4,24,80
3849,True,4,24,80
3850,True,4,24,80
3851,True,4,24,80
3852,True,4,24,80
3853,True,3,24,80
3854,True,4,24,80
3855,True,4,24,80
3856,True,4,24,80
3857,True,4,24,80
3858,True,4,24,80
3859,True,3,24,80
3860,True,4,24,80
3861,True,3,24,80
3862,True,4,24,80
3863,True,4,32,80
3864,True,4,24,80
3865,True,4,24,80
3866,True,4,24,80
3867,True,4,24,80
3868,True,4,24,80
3869,True,4,24,80
3870,True,4,24,80
3871,True,3,24,80
3872,True,4,24,80
3873,True,4,24,80
3874,True,3,16,80
3875,True,4,24,80
3876,True,4,24,80
3877,True,4,24,80
3878,True,4,24,80
3879,True,3,24,80
3880,True,3,24,80
3881,True,3,24,80
3882,True,4,24,80
3883,True,4,32,80
3884,True,4,24,80
3885,True,4,24,80
3886,True,4,24,80
3887,True,3,24,80
3888,True,4,24,80
3889,True,4,24,80
3890,True,4,24,80
3891,True,4,24,80
3892,True,4,24,80
3893,True,4,24,80
3894,True,4,24,80
3895,True,3,24,80
3896,True,4,24,80
3897,True,4,24,80
3898,True,4,24,80
3899,True,4,24,80
3900,True,4,24,80
3901,True,4,24,80
3902,True,3,24,80
3903,True,4,24,80
3904,True,4,24,80
3905,True,4,32,80
3906,True,4,24,80
3907,True,4,24,80
3908,True,4,24,80
3909,True,4,24,80
3910,True,4,24,80
3911,True,4,24,80
3912,True,4,24,80
3913,True,4,24,80
3914,True,4,24,80
3915,True,4,24,80
3916,True,3,24,80
3917,True,5,32,80
3918,True,4,24,80
3919,True,4,24,80
3920,True,4,24,80
3921,True,4,24,80
3922,True,4,24,80
3923,True,4,24,80
3924,True,4,24,80
3925,True,4,32,80
3926,True,4,24,80
3927,True,4,24,80
3928,True,3,24,80
3929,True,3,16,80
3930,True,4,32,80
3931,True,4,24,80
3932,True,4,24,80
3933,True,4,24,80
3934,True,4,24,80
3935,True,4,24,80
3936,True,4,24,80
3937,True,4,24,80
3938,True,4,24,80
3939,True,3,24,80
3940,True,3,24,80
3941,True,4,24,80
3942,True,4,24,80
3943,True,4,24,80
3944,True,4,24,80
3945,True,4,32,80
3946,True,4,24,80
3947,True,4,24,80
3948,True,4,32,80
3949,True,4,24,80
3950,True,4,24,80
3951,True,4,24,80
3952,True,4,24,80
3953,True,4,32,80
3954,True,4,24,80
3955,True,4,24,80
3956,True,4,24,80
3957,True,4,24,80
3958,True,4,24,80
3959,True,3,24,80
3960,True,4,24,80
3961,True,4,24,80
3962,True,4,24,80
3963,True,4,24,80
3964,True,4,32,80
3965,True,4,24,80
3966,True,4,24,80
3967,True,4,24,80
3968,True,4,24,80
3969,True,4,24,80
3970,True,5,32,80
3971,True,4,24,80
3972,True,4,24,80
3973,True,4,24,80
3974,True,3,24,80
3975,True,4,32,80
3976,True,4,24,80
3977,True,4,24,80
3978,True,4,24,80
3979,True,4,24,80
3980,True,4,24,80
3981,True,4,24,80
3982,True,4,24,80
3983,True,4,24,80
3984,True,4,24,80
3985,True,4,24,80
3986,True,4,24,80
3987,True,4,24,80
3988,True,3,24,80
3989,True,3,24,80
3990,True,4,24,80
3991,True,4,24,80
3992,True,3,16,80
3993,True,4,24,80
3994,True,4,24,80
3995,True,4,24,80
3996,True,4,24,80
3997,True,4,24,80
3998,True,4,32,80
3999,True,4,24,80
4000,True,4,24,80
4001,True,4,24,80
4002,True,4,24,80
4003,True,5,32,80
4004,True,4,24,80
4005,True,3,24,80
4006,True,4,24,80
4007,True,4,24,80
4008,True,4,24,80
4009,True,4,24,80
4010,True,5,32,80
4011,True,4,24,80
